S,I,R
92,5,2
92,5,2
92,5,2
92,5,2
92,5,2
92,5,2
92,5,2
92,5,2
92,5,2
92,5,2
92,5,2
92,5,2
92,5,2
92,5,2
92,5,2
92,5,2
92,5,2
92,5,2
92,5,2
92,5,2
92,5,2
92,5,2
92,5,2
92,5,2
92,5,2
92,5,2
92,5,2
92,5,2
92,5,2
92,5,2
92,5,2
92,5,2
92,5,2
92,5,2
92,5,2
91,5,2
91,5,2
91,5,2
91,5,2
91,5,2
91,5,2
91,5,2
91,5,2
91,5,2
91,5,2
91,5,2
91,5,2
91,5,2
91,5,2
91,5,2
91,5,2
91,5,2
91,5,2
91,5,2
91,5,2
91,5,2
91,5,2
91,5,2
91,5,2
91,5,2
91,5,2
91,5,2
91,5,2
91,5,2
91,6,2
91,6,2
91,6,2
91,6,2
91,6,2
91,6,2
91,6,2
91,6,2
91,6,2
91,6,2
90,6,2
90,6,2
90,6,2
90,6,2
90,6,2
90,6,2
90,6,2
90,6,2
90,6,2
90,6,2
90,6,2
90,6,2
90,6,2
90,6,2
90,6,2
90,6,2
90,6,2
90,6,2
90,6,2
90,6,3
90,6,3
90,6,3
90,6,3
90,6,3
90,6,3
90,6,3
90,6,3
90,6,3
90,6,3
90,6,3
90,6,3
90,6,3
90,6,3
89,6,3
89,6,3
89,6,3
89,6,3
89,6,3
89,6,3
89,7,3
89,7,3
89,7,3
89,7,3
89,7,3
89,7,3
89,7,3
89,7,3
89,7,3
89,7,3
89,7,3
89,7,3
89,7,3
89,7,3
89,7,3
89,7,3
89,7,3
89,7,3
89,7,3
89,7,3
89,7,3
89,7,3
88,7,3
88,7,3
88,7,3
88,7,3
88,7,3
88,7,3
88,7,3
88,7,3
88,7,3
88,7,3
88,7,3
88,7,3
88,7,3
88,7,3
88,7,3
88,7,3
88,7,3
88,7,3
88,7,3
88,7,3
88,7,3
88,7,3
88,7,3
88,8,3
88,8,3
88,8,3
87,8,3
87,8,3
87,8,3
87,8,3
87,8,3
87,8,3
87,8,3
87,8,3
87,8,4
87,8,4
87,8,4
87,8,4
87,8,4
87,8,4
87,8,4
87,8,4
87,8,4
87,8,4
87,8,4
87,8,4
87,8,4
87,8,4
87,8,4
87,8,4
87,8,4
86,8,4
86,8,4
86,8,4
86,8,4
86,8,4
86,8,4
86,8,4
86,8,4
86,8,4
86,8,4
86,8,4
86,8,4
86,8,4
86,8,4
86,8,4
86,8,4
86,9,4
86,8,4
86,9,4
86,9,4
86,9,4
86,9,4
86,9,4
86,9,4
86,9,4
86,9,4
86,9,4
86,9,4
85,9,4
85,9,4
85,9,4
85,9,4
85,9,4
85,9,4
85,9,4
85,9,4
85,9,4
85,9,4
85,9,4
85,9,4
85,9,4
85,9,4
85,9,5
85,9,5
85,9,5
85,9,5
85,9,5
85,9,5
85,9,5
85,9,5
85,9,5
84,9,5
84,9,5
84,10,5
84,10,5
84,10,5
84,10,5
84,10,5
84,10,5
84,10,5
84,10,5
84,10,5
84,10,5
84,10,5
84,10,5
84,10,5
84,10,5
84,10,5
84,10,5
84,10,5
84,10,5
84,10,5
84,10,5
84,10,5
84,10,5
84,10,5
83,10,5
83,10,5
83,10,5
83,10,5
83,10,5
83,10,5
83,10,5
83,10,5
83,10,5
83,10,5
83,10,5
83,10,5
83,10,5
83,10,5
83,10,5
83,10,5
83,10,5
83,10,5
83,10,5
83,10,5
83,10,5
83,10,6
83,10,6
83,10,6
82,10,6
82,10,6
82,11,6
82,11,6
82,11,6
82,11,6
82,11,6
82,11,6
82,11,6
82,11,6
82,11,6
82,11,6
82,11,6
82,11,6
82,11,6
82,11,6
82,11,6
82,11,6
82,11,6
82,11,6
82,11,6
82,11,6
82,11,6
82,11,6
81,11,6
81,11,6
81,11,6
81,11,6
81,11,6
81,11,6
81,11,6
81,11,6
81,11,6
81,11,6
81,11,6
81,11,6
81,11,6
81,11,6
81,11,6
81,11,6
81,11,6
81,11,6
81,11,7
81,11,7
81,11,7
81,11,7
81,11,7
80,11,7
80,11,7
80,11,7
80,12,7
80,12,7
80,12,7
80,12,7
80,12,7
80,12,7
80,12,7
80,12,7
80,12,7
80,12,7
80,12,7
80,12,7
80,12,7
80,12,7
80,12,7
80,12,7
80,12,7
80,12,7
80,12,7
79,12,7
79,12,7
79,12,7
79,12,7
79,12,7
79,12,7
79,12,7
79,12,7
79,12,7
79,12,7
79,12,7
79,12,7
79,12,7
79,12,7
79,12,7
79,12,7
79,12,7
79,12,7
79,12,7
79,12,8
78,13,8
78,13,8
78,13,8
78,13,8
78,13,8
78,13,8
78,13,8
78,13,8
78,13,8
78,13,8
78,13,8
78,13,8
78,13,8
78,13,8
78,13,8
78,13,8
78,13,8
78,13,8
78,13,8
78,13,8
78,13,8
78,13,8
78,13,8
77,13,8
77,13,8
77,13,8
77,13,8
77,13,8
77,13,8
77,13,8
77,13,8
77,13,8
77,13,8
77,13,8
77,13,8
77,13,8
77,13,8
77,13,8
77,13,9
77,13,9
77,13,9
77,13,9
77,13,9
77,13,9
76,13,9
76,13,9
76,13,9
76,13,9
76,13,9
76,14,9
76,14,9
76,14,9
76,14,9
76,14,9
76,14,9
76,14,9
76,14,9
76,14,9
76,14,9
76,14,9
76,14,9
76,14,9
76,14,9
76,14,9
76,14,9
76,14,9
75,14,9
75,14,9
75,14,9
75,14,9
75,14,9
75,14,9
75,14,9
75,14,9
75,14,9
75,14,9
75,14,9
75,14,9
75,14,10
75,14,10
75,14,10
75,14,10
75,14,10
75,14,10
75,14,10
75,14,10
75,14,10
74,14,10
74,14,10
74,14,10
74,14,10
74,14,10
74,14,10
74,14,10
74,14,10
74,14,10
74,14,10
74,15,10
74,15,10
74,15,10
74,15,10
74,15,10
74,15,10
74,15,10
74,15,10
74,15,10
73,15,10
73,15,10
73,15,10
73,15,10
73,15,10
73,15,10
73,15,10
73,15,10
73,15,11
73,15,11
73,15,11
73,15,11
73,15,11
73,15,11
73,15,11
73,15,11
73,15,11
73,15,11
73,15,11
72,15,11
72,15,11
72,15,11
72,15,11
72,15,11
72,15,11
72,15,11
72,15,11
72,15,11
72,15,11
72,15,11
72,15,11
72,15,11
72,15,11
72,15,11
72,15,11
72,15,11
72,15,12
72,15,12
72,15,12
72,15,12
71,15,12
71,15,12
71,15,12
71,15,12
71,16,12
71,16,12
71,16,12
71,16,12
71,16,12
71,16,12
71,16,12
71,16,12
71,16,12
71,16,12
71,16,12
71,16,12
71,16,12
70,16,12
70,16,12
70,16,12
70,16,12
70,16,12
70,16,12
70,16,12
70,16,12
70,16,12
70,16,13
70,16,13
70,16,13
70,16,13
70,16,13
70,16,13
70,16,13
70,16,13
70,16,13
70,16,13
69,16,13
69,16,13
69,16,13
69,16,13
69,16,13
69,16,13
69,16,13
69,16,13
69,16,13
69,16,13
69,16,13
69,16,13
