S,I,R
88,9,1
88,9,1
88,9,1
88,9,1
88,9,1
88,9,2
88,9,2
88,9,2
88,9,2
88,9,2
88,9,2
88,9,2
88,9,2
88,9,2
88,9,2
88,9,2
88,9,2
88,9,2
88,9,2
88,9,2
87,9,2
87,9,2
87,9,2
87,9,2
87,9,2
87,9,2
87,9,2
87,9,2
87,10,2
87,10,2
87,10,2
87,10,2
87,10,2
87,10,2
87,10,2
87,10,2
87,10,2
87,10,2
87,10,2
87,10,2
87,10,2
87,10,2
86,10,2
86,10,2
86,10,2
86,10,2
86,10,2
86,10,2
86,10,2
86,10,2
86,10,2
86,10,2
86,10,2
86,11,2
86,11,2
86,11,2
86,11,2
86,11,2
86,11,2
85,11,2
85,11,2
85,11,2
85,11,2
85,11,2
85,11,2
85,11,2
85,11,2
85,11,2
85,11,2
85,11,2
85,11,2
85,11,2
85,11,2
85,11,2
85,12,2
84,12,2
84,12,2
84,12,2
84,12,3
84,12,3
84,12,3
84,12,3
84,12,3
84,12,3
84,12,3
84,12,3
84,12,3
84,12,3
84,12,3
84,12,3
83,12,3
83,12,3
83,12,3
83,13,3
83,13,3
83,13,3
83,13,3
83,13,3
83,13,3
83,13,3
83,13,3
83,13,3
83,13,3
83,13,3
83,13,3
83,13,3
82,13,3
82,13,3
82,13,3
82,13,3
82,13,3
82,13,3
82,13,3
82,13,3
82,13,3
82,14,3
82,14,3
82,14,3
82,14,3
82,14,3
82,14,3
82,14,3
81,14,3
81,14,3
81,14,3
81,14,3
81,14,3
81,14,3
81,14,3
81,14,3
81,14,3
81,14,3
81,14,3
81,14,3
81,15,3
80,15,3
80,15,3
80,15,3
80,15,4
80,15,4
80,15,4
80,15,4
80,15,4
80,15,4
80,15,4
80,15,4
79,15,4
79,15,4
79,15,4
79,15,4
79,15,4
79,16,4
79,16,4
79,16,4
79,16,4
79,16,4
79,16,4
79,16,4
79,16,4
78,16,4
78,16,4
78,16,4
78,16,4
78,16,4
78,16,4
78,16,4
78,16,4
78,16,4
78,16,4
78,17,4
78,17,4
78,17,4
78,17,4
77,17,4
77,17,4
77,17,4
77,17,4
77,17,4
77,17,4
77,17,4
77,17,4
77,17,4
77,17,4
77,17,5
77,17,5
77,17,5
77,17,5
76,17,5
76,17,5
76,17,5
76,18,5
76,18,5
76,18,5
76,18,5
76,18,5
76,18,5
76,18,5
76,18,5
76,18,5
75,18,5
75,18,5
75,18,5
75,18,5
75,18,5
75,18,5
75,18,5
75,18,5
75,18,5
75,18,5
75,18,5
75,18,5
75,19,5
74,19,5
74,19,5
74,19,5
74,19,6
74,19,6
74,19,6
74,19,6
74,19,6
74,19,6
74,19,6
74,19,6
74,19,6
73,19,6
73,19,6
73,19,6
73,19,6
73,20,6
73,20,6
73,20,6
73,20,6
73,20,6
73,20,6
72,20,6
72,20,6
72,20,6
72,20,6
72,20,6
72,20,6
72,20,6
72,20,6
72,20,6
72,20,6
72,21,6
72,21,6
71,21,6
71,21,7
71,21,7
71,21,7
71,21,7
71,21,7
71,21,7
71,21,7
71,21,7
71,21,7
71,21,7
71,21,7
70,21,7
70,21,7
70,21,7
70,21,7
70,21,7
70,21,7
70,21,7
70,21,7
70,21,7
70,21,7
70,21,7
70,22,7
70,22,7
70,22,7
69,22,7
69,22,7
69,22,7
69,22,8
69,22,8
69,22,8
69,22,8
69,22,8
69,22,8
69,22,8
69,22,8
69,22,8
68,22,8
68,22,8
68,22,8
68,22,8
68,22,8
68,22,8
68,22,8
68,22,8
68,22,8
68,23,8
68,23,8
68,23,8
68,23,8
67,23,8
67,23,8
67,23,8
67,23,8
67,23,8
67,23,9
67,23,9
67,23,9
67,23,9
67,23,9
67,23,9
67,23,9
66,23,9
66,23,9
66,23,9
66,23,9
66,24,9
66,24,9
66,24,9
66,24,9
66,24,9
66,24,9
66,24,9
65,24,9
65,24,9
65,24,9
65,24,9
65,24,9
65,24,9
65,24,9
65,24,9
65,24,9
65,24,9
65,24,9
65,24,10
64,24,10
64,25,10
64,25,10
64,25,10
64,25,10
64,25,10
64,25,10
64,25,10
64,25,10
64,25,10
63,25,10
63,25,10
63,25,10
63,25,10
63,25,10
63,25,10
63,25,10
63,25,10
63,25,10
63,26,10
63,26,10
63,26,10
62,26,10
62,26,10
62,26,10
62,26,10
62,26,11
62,26,11
62,26,11
62,26,11
62,26,11
62,26,11
62,26,11
62,26,11
62,26,11
62,26,11
61,26,11
61,26,11
61,26,11
61,26,11
61,26,11
61,26,11
61,26,11
61,26,11
61,26,11
61,26,11
61,26,11
61,26,11
61,26,12
60,27,12
60,27,12
60,27,12
60,27,12
60,27,12
60,27,12
60,27,12
60,27,12
60,27,12
60,27,12
60,27,12
60,27,12
59,27,12
59,27,12
59,27,12
59,27,12
59,27,12
59,27,12
59,27,12
59,27,12
59,27,12
59,28,12
59,28,12
59,28,12
59,28,12
58,28,12
58,28,12
58,28,12
58,28,12
58,28,13
58,28,13
58,28,13
58,28,13
58,28,13
58,28,13
58,28,13
57,28,13
57,28,13
57,28,13
57,28,13
57,28,13
57,28,13
57,28,13
57,29,13
57,29,13
57,28,13
57,29,13
57,29,13
57,29,13
57,29,13
57,29,13
56,29,13
56,29,13
56,29,13
56,29,13
56,29,13
56,29,13
56,29,14
56,29,14
56,29,14
56,29,14
56,29,14
55,29,14
55,29,14
55,29,14
55,29,14
55,29,14
55,30,14
55,30,14
55,30,14
55,30,14
55,30,14
55,30,14
55,30,14
54,30,14
54,30,14
54,30,14
54,30,14
54,30,14
54,30,14
54,30,14
54,30,14
54,30,14
54,30,14
54,30,15
54,30,15
54,30,15
53,30,15
53,31,15
53,31,15
53,31,15
53,31,15
53,31,15
53,31,15
53,31,15
53,31,15
53,31,15
53,31,15
53,31,15
53,31,15
52,31,15
52,31,15
52,31,15
52,31,15
52,31,15
52,31,15
52,31,16
52,31,16
52,31,16
52,31,16
52,31,16
51,31,16
51,31,16
51,31,16
51,31,16
51,32,16
51,32,16
51,32,16
51,32,16
51,32,16
51,32,16
51,32,16
51,32,16
51,32,16
51,32,16
50,32,16
50,32,16
50,32,16
50,32,16
50,32,16
50,32,17
50,32,17
50,32,17
50,32,17
50,32,17
50,32,17
50,32,17
49,32,17
49,32,17
49,32,17
49,32,17
49,32,17
49,32,17
49,32,17
49,32,17
49,33,17
49,33,17
49,32,17
49,33,17
49,33,17
48,33,17
48,33,17
48,33,17
48,33,18
48,33,18
48,33,18
48,33,18
48,33,18
48,33,18
48,33,18
48,33,18
48,33,18
48,33,18
48,33,18
48,33,18
47,33,18
47,33,18
47,33,18
47,33,18
47,33,18
47,33,18
47,33,18
47,33,18
47,33,18
47,33,18
47,33,18
47,33,18
47,33,18
47,33,19
47,33,19
47,33,19
46,33,19
46,33,19
46,34,19
46,34,19
46,34,19
46,34,19
46,34,19
46,34,19
46,34,19
46,34,19
46,34,19
46,34,19
46,34,19
45,34,19
45,34,19
45,34,19
45,34,19
45,34,19
45,34,20
45,34,20
45,34,20
45,34,20
45,34,20
45,34,20
45,34,20
45,34,20
45,34,20
44,34,20
44,34,20
44,34,20
44,34,20
44,34,20
44,34,20
44,34,20
44,34,20
44,34,20
44,34,20
44,34,21
44,34,21
44,34,21
44,34,21
44,34,21
44,34,21
44,34,21
44,34,21
44,34,21
43,34,21
43,34,21
43,34,21
43,34,21
43,34,21
43,34,21
43,34,21
43,34,21
43,34,21
43,34,22
43,34,22
43,34,22
43,34,22
43,34,22
43,34,22
43,34,22
43,34,22
42,34,22
42,34,22
42,34,22
42,34,22
42,34,22
42,34,22
42,34,22
42,34,22
42,34,22
42,34,23
42,34,23
42,34,23
42,34,23
42,34,23
42,34,23
42,34,23
41,34,23
41,34,23
41,34,23
41,34,23
41,34,23
41,34,23
41,34,23
41,34,23
41,34,23
41,34,23
41,34,23
41,34,23
41,34,24
41,34,24
41,34,24
41,34,24
41,34,24
41,34,24
41,34,24
40,34,24
40,34,24
40,34,24
40,34,24
40,34,24
40,34,24
40,34,24
40,34,24
40,34,24
40,34,24
40,34,24
40,34,24
40,34,24
40,34,24
40,34,24
40,34,25
40,34,25
40,34,25
40,34,25
40,34,25
39,34,25
39,34,25
39,34,25
39,34,25
39,34,25
39,34,25
39,34,25
39,34,25
39,34,25
39,34,25
39,34,25
39,34,26
39,34,26
39,34,26
39,34,26
39,34,26
39,34,26
38,34,26
38,34,26
38,34,26
38,34,26
38,34,26
38,34,26
38,34,26
38,34,26
38,34,26
38,34,26
38,34,26
38,34,26
38,34,26
38,34,26
38,34,26
38,34,26
38,34,27
38,34,27
38,34,27
38,34,27
37,34,27
37,34,27
37,34,27
37,34,27
37,34,27
37,34,27
37,34,27
37,34,27
37,34,27
37,34,27
37,34,27
37,34,27
37,34,27
37,34,27
37,34,27
37,34,28
37,34,28
37,34,28
36,34,28
36,34,28
36,34,28
36,34,28
36,34,28
36,34,28
36,34,28
36,34,28
36,34,28
36,34,28
36,34,28
36,34,28
36,34,28
36,34,28
36,34,28
36,34,29
36,34,29
36,34,29
36,34,29
36,34,29
36,34,29
36,34,29
36,34,29
36,34,29
35,34,29
35,34,29
35,34,29
35,34,29
35,34,29
35,34,29
35,34,29
35,34,29
35,34,29
35,34,29
35,34,29
35,34,29
35,34,29
35,34,30
35,34,30
35,34,30
35,34,30
35,34,30
35,34,30
35,34,30
34,34,30
34,34,30
34,34,30
34,34,30
34,34,30
34,34,30
34,34,30
34,34,30
34,34,30
34,34,30
34,34,30
34,34,30
34,34,30
34,34,30
34,34,31
34,34,31
34,34,31
34,34,31
34,34,31
34,34,31
34,34,31
34,34,31
33,34,31
33,34,31
33,34,31
33,34,31
33,34,31
33,34,31
33,34,31
33,34,31
33,34,31
33,34,31
33,34,31
33,34,31
33,34,31
33,34,32
33,34,32
33,34,32
33,34,32
33,34,32
33,34,32
33,34,32
33,34,32
33,34,32
33,34,32
33,34,32
32,34,32
32,34,32
32,34,32
32,34,32
32,34,32
32,34,32
32,34,33
32,34,33
32,34,33
32,34,33
32,34,33
32,34,33
32,34,33
32,34,33
32,34,33
32,34,33
32,34,33
32,34,33
32,34,33
32,34,33
32,34,33
32,34,33
32,34,33
32,34,33
31,34,33
31,34,33
31,34,33
31,34,34
31,34,34
31,34,34
31,34,34
31,34,34
31,34,34
31,34,34
31,34,34
31,34,34
31,34,34
31,34,34
31,34,34
31,34,34
31,34,34
31,34,34
31,34,34
31,34,34
31,34,34
31,34,34
31,34,34
30,34,34
30,34,34
30,34,35
30,34,35
30,34,35
30,34,35
30,34,35
30,34,35
30,34,35
30,34,35
30,34,35
30,34,35
30,33,35
30,33,35
30,33,35
30,33,35
30,33,35
30,33,35
30,33,35
30,33,35
30,33,35
30,33,35
30,33,35
30,33,36
30,33,36
30,33,36
30,33,36
30,33,36
29,33,36
29,33,36
29,33,36
29,33,36
29,33,36
29,33,36
29,33,36
29,33,36
29,33,36
29,33,36
29,33,36
29,33,36
29,33,36
29,33,36
29,33,37
29,33,37
29,33,37
29,33,37
29,33,37
29,33,37
29,33,37
29,33,37
29,33,37
29,33,37
29,33,37
29,33,37
29,33,37
29,33,37
29,33,37
29,33,37
28,33,37
28,33,37
28,33,37
28,33,37
28,33,38
28,33,38
28,33,38
28,33,38
28,32,38
28,32,38
28,33,38
28,32,38
28,32,38
28,32,38
28,33,38
28,33,38
28,32,38
28,32,38
28,32,38
28,32,38
28,32,38
28,32,38
28,32,38
28,32,38
28,32,38
28,32,38
28,32,38
28,32,38
28,32,38
28,32,39
28,32,39
28,32,39
28,32,39
28,32,39
28,32,39
28,32,39
28,32,39
27,32,39
27,32,39
27,32,39
27,32,39
27,32,39
27,32,39
27,32,39
27,32,39
27,32,39
27,32,39
27,32,39
27,32,39
27,32,39
27,32,39
27,32,39
27,32,40
27,32,40
27,32,40
27,32,40
27,32,40
27,32,40
27,32,40
27,32,40
27,32,40
27,32,40
27,32,40
27,32,40
27,32,40
27,32,40
27,32,40
27,32,40
27,32,40
27,32,40
27,32,40
26,32,40
26,32,41
26,32,41
26,32,41
26,32,41
26,32,41
26,32,41
26,31,41
26,31,41
26,31,41
26,31,41
26,31,41
26,31,41
26,31,41
26,31,41
26,31,41
26,31,41
26,31,41
26,31,41
26,31,41
26,31,41
26,31,41
26,31,41
26,31,41
26,31,42
26,31,42
26,31,42
26,31,42
26,31,42
26,31,42
26,31,42
26,31,42
26,31,42
26,31,42
26,31,42
26,31,42
26,31,42
26,31,42
26,31,42
26,31,42
26,31,42
26,31,42
25,31,42
25,31,42
25,31,42
25,31,42
25,31,42
25,31,42
25,31,43
25,31,43
25,31,43
25,31,43
25,31,43
25,31,43
25,31,43
25,31,43
25,31,43
25,31,43
25,31,43
25,31,43
25,30,43
25,30,43
25,30,43
25,30,43
25,30,43
25,30,43
25,30,43
25,30,43
25,30,44
25,30,44
25,30,44
25,30,44
25,30,44
25,30,44
25,30,44
24,30,44
24,30,44
24,30,44
24,30,44
24,30,44
24,30,44
24,30,44
24,30,44
24,30,44
24,30,44
24,30,44
24,30,44
24,30,44
24,30,44
24,30,44
24,30,44
24,30,44
24,30,44
24,30,45
24,30,45
24,30,45
24,30,45
24,30,45
24,30,45
24,30,45
24,30,45
24,30,45
24,30,45
24,30,45
24,30,45
24,30,45
24,29,45
24,29,45
24,29,45
24,29,45
24,29,45
24,29,45
24,29,45
24,29,45
24,29,45
24,29,46
24,29,46
24,29,46
24,29,46
24,29,46
24,29,46
24,29,46
24,29,46
24,29,46
24,29,46
24,29,46
24,29,46
24,29,46
24,29,46
24,29,46
24,29,46
23,29,46
23,29,46
23,29,46
23,29,46
23,29,46
23,29,47
23,29,47
23,29,47
23,29,47
23,29,47
23,28,47
23,28,47
23,28,47
23,28,47
23,28,47
23,28,47
23,28,47
23,28,47
23,28,47
23,28,47
23,28,47
23,28,47
23,28,47
23,28,47
23,28,47
23,28,47
23,28,47
23,28,47
23,28,47
23,28,47
23,28,47
23,28,48
23,28,48
23,28,48
23,28,48
23,28,48
23,28,48
23,28,48
23,28,48
23,28,48
23,28,48
23,28,48
23,28,48
23,28,48
23,28,48
23,28,48
23,28,48
23,28,48
23,28,48
23,28,48
23,28,48
23,28,48
23,28,48
23,28,48
23,28,48
23,28,48
22,28,48
22,28,48
22,28,49
22,28,49
22,27,49
22,28,49
22,27,49
22,27,49
22,27,49
22,27,49
22,27,49
22,27,49
22,27,49
22,27,49
22,27,49
22,27,49
22,27,49
22,27,49
22,27,49
22,27,49
22,27,49
22,27,49
22,27,49
22,27,49
22,27,49
22,27,49
22,27,50
22,27,50
22,27,50
22,27,50
22,27,50
22,27,50
22,27,50
22,27,50
22,27,50
22,27,50
22,27,50
22,27,50
22,27,50
22,27,50
22,27,50
22,27,50
22,27,50
22,27,50
22,26,50
22,26,50
22,26,50
22,26,50
22,26,50
22,26,50
22,26,50
22,26,50
22,26,51
22,26,51
22,26,51
22,26,51
22,26,51
22,26,51
22,26,51
22,26,51
22,26,51
22,26,51
22,26,51
22,26,51
22,26,51
22,26,51
21,26,51
21,26,51
21,26,51
21,26,51
21,26,51
21,26,51
21,26,51
21,26,51
21,26,51
21,26,51
21,26,51
21,26,52
21,26,52
21,26,52
21,26,52
21,26,52
21,26,52
21,26,52
21,26,52
21,25,52
21,25,52
21,25,52
21,25,52
21,25,52
21,25,52
21,25,52
21,25,52
21,25,52
21,25,52
21,25,52
21,25,52
21,25,52
21,25,52
21,25,52
21,25,52
21,25,52
21,25,52
21,25,52
21,25,52
21,25,52
21,25,53
21,25,53
21,25,53
21,25,53
21,25,53
21,25,53
21,25,53
21,25,53
21,25,53
21,25,53
21,25,53
21,25,53
21,25,53
21,25,53
21,25,53
21,25,53
21,25,53
21,25,53
21,25,53
21,24,53
21,24,53
21,24,53
21,24,53
21,24,53
21,24,53
21,24,53
21,24,53
21,24,54
21,24,54
21,24,54
21,24,54
21,24,54
21,24,54
21,24,54
21,24,54
21,24,54
21,24,54
21,24,54
21,24,54
21,24,54
21,24,54
21,24,54
21,24,54
21,24,54
21,24,54
21,24,54
21,24,54
21,24,54
21,24,54
21,24,54
21,24,54
21,24,54
20,24,54
20,24,54
20,24,54
20,24,54
20,24,54
20,24,54
20,24,54
20,24,55
20,24,55
20,24,55
20,23,55
20,23,55
20,23,55
20,23,55
20,23,55
20,23,55
20,23,55
20,23,55
20,23,55
20,23,55
20,23,55
20,23,55
20,23,55
20,23,55
20,23,55
20,23,55
20,23,55
20,23,55
20,23,55
20,23,55
20,23,55
20,23,55
20,23,55
20,23,55
20,23,55
20,23,55
20,23,56
20,23,56
20,23,56
20,23,56
20,23,56
20,23,56
20,23,56
20,23,56
20,23,56
20,23,56
20,23,56
20,23,56
20,22,56
20,22,56
20,22,56
20,22,56
20,22,56
20,22,56
20,22,56
20,22,56
20,22,56
20,22,56
20,22,56
20,22,56
20,22,56
20,22,56
20,22,56
20,22,56
20,22,56
20,22,56
20,22,57
20,22,57
20,22,57
20,22,57
20,22,57
20,22,57
20,22,57
20,22,57
20,22,57
20,22,57
20,22,57
20,22,57
20,22,57
20,22,57
20,22,57
20,22,57
20,21,57
20,21,57
20,21,57
20,21,57
20,21,57
20,21,57
20,21,57
20,21,57
20,21,57
20,21,57
20,21,57
20,21,58
20,21,58
20,21,58
20,21,58
20,21,58
20,21,58
20,21,58
20,21,58
20,21,58
20,21,58
20,21,58
20,21,58
20,21,58
20,21,58
20,21,58
20,21,58
20,21,58
20,21,58
20,21,58
20,21,58
20,21,58
20,21,58
20,21,58
20,21,58
20,21,58
20,21,58
20,21,58
20,21,58
20,20,58
20,20,58
20,20,58
20,20,58
20,20,58
20,20,59
20,20,59
20,20,59
20,20,59
20,20,59
20,20,59
20,20,59
20,20,59
20,20,59
20,20,59
20,20,59
20,20,59
20,20,59
19,20,59
19,20,59
19,20,59
19,20,59
19,20,59
19,20,59
19,20,59
19,20,59
19,20,59
19,20,59
19,20,59
19,20,59
19,20,59
19,20,59
19,20,59
19,20,59
19,20,59
19,20,59
19,20,59
19,20,59
19,20,59
19,20,60
19,20,60
19,20,60
19,20,60
19,20,60
19,20,60
19,20,60
19,20,60
19,19,60
19,19,60
19,19,60
19,19,60
19,19,60
19,19,60
19,19,60
19,19,60
19,19,60
19,19,60
19,19,60
19,19,60
19,19,60
19,19,60
19,19,60
19,19,60
19,19,60
19,19,60
19,19,60
19,19,60
19,19,60
19,19,60
19,19,60
19,19,60
19,19,60
19,19,60
19,19,60
19,19,60
19,19,60
19,19,60
19,19,60
19,19,60
19,19,61
19,19,61
19,19,61
19,19,61
19,19,61
19,19,61
19,19,61
19,19,61
19,19,61
19,19,61
19,19,61
19,19,61
19,19,61
19,19,61
19,19,61
19,19,61
19,19,61
19,19,61
19,19,61
19,19,61
19,19,61
19,18,61
19,18,61
19,18,61
19,18,61
19,18,61
19,18,61
19,18,61
19,18,61
19,18,61
19,18,61
19,18,61
19,18,61
19,18,61
19,18,61
19,18,61
19,18,62
19,18,62
19,18,62
19,18,62
19,18,62
19,18,62
19,18,62
19,18,62
19,18,62
19,18,62
19,18,62
19,18,62
19,18,62
19,18,62
19,18,62
19,18,62
19,18,62
19,18,62
19,18,62
19,18,62
19,18,62
19,18,62
19,18,62
19,18,62
19,18,62
19,18,62
19,18,62
19,18,62
19,18,62
19,18,62
19,18,62
19,18,62
19,17,62
19,17,62
19,17,62
19,17,62
19,17,62
19,17,62
19,17,63
19,17,63
19,17,63
19,17,63
19,17,63
19,17,63
19,17,63
19,17,63
19,17,63
19,17,63
19,17,63
19,17,63
19,17,63
19,17,63
19,17,63
19,17,63
19,17,63
19,17,63
19,17,63
19,17,63
19,17,63
19,17,63
19,17,63
19,17,63
19,17,63
19,17,63
19,17,63
19,17,63
19,17,63
19,17,63
19,17,63
19,17,63
19,17,63
19,17,63
19,16,63
19,16,63
19,16,63
19,16,64
19,16,64
19,16,64
19,16,64
19,16,64
19,16,64
19,16,64
19,16,64
19,16,64
19,16,64
19,16,64
18,16,64
18,16,64
18,16,64
18,16,64
18,16,64
18,16,64
18,16,64
18,16,64
18,16,64
18,16,64
18,16,64
18,16,64
18,16,64
18,16,64
18,16,64
18,16,64
18,16,64
18,16,64
18,16,64
18,16,64
18,16,64
18,16,64
18,16,64
18,16,64
18,16,64
18,16,64
18,16,64
18,16,64
18,16,64
18,16,64
18,16,64
18,16,64
18,16,64
18,16,65
18,16,65
18,16,65
18,16,65
18,16,65
18,16,65
18,16,65
18,16,65
18,16,65
18,16,65
18,16,65
18,16,65
18,15,65
18,15,65
18,15,65
18,15,65
18,15,65
18,15,65
18,15,65
18,15,65
18,15,65
18,15,65
18,15,65
18,15,65
18,15,65
18,15,65
18,15,65
18,15,65
18,15,65
18,15,65
18,15,65
18,15,65
18,15,65
18,15,65
18,15,65
18,15,65
18,15,65
18,15,65
18,15,65
18,15,65
18,15,65
18,15,65
18,15,65
18,15,65
18,15,65
18,15,65
18,15,65
18,15,65
18,15,65
18,15,65
18,15,66
18,15,66
18,15,66
18,15,66
18,15,66
18,15,66
18,15,66
18,15,66
18,15,66
18,15,66
18,15,66
18,15,66
18,15,66
18,15,66
18,15,66
18,15,66
18,15,66
18,15,66
18,14,66
18,14,66
18,14,66
18,14,66
18,14,66
18,14,66
18,14,66
18,14,66
18,14,66
18,14,66
18,14,66
18,14,66
18,14,66
18,14,66
18,14,66
18,14,66
18,14,66
18,14,66
18,14,66
18,14,66
18,14,66
18,14,66
18,14,66
18,14,66
18,14,66
18,14,66
18,14,66
18,14,66
18,14,66
18,14,66
18,14,66
18,14,66
18,14,66
18,14,66
18,14,66
18,14,66
18,14,66
18,14,66
18,14,67
18,14,67
18,14,67
18,14,67
18,14,67
18,14,67
18,14,67
18,14,67
18,14,67
18,14,67
18,14,67
18,14,67
18,14,67
18,14,67
18,14,67
18,14,67
18,14,67
18,14,67
18,14,67
18,14,67
18,14,67
18,14,67
18,14,67
18,13,67
18,13,67
18,13,67
18,13,67
18,13,67
18,13,67
18,13,67
18,13,67
18,13,67
18,13,67
18,13,67
18,13,67
18,13,67
18,13,67
18,13,67
18,13,67
18,13,67
18,13,67
18,13,67
18,13,67
18,13,67
18,13,67
18,13,67
18,13,67
18,13,68
18,13,68
18,13,68
18,13,68
18,13,68
18,13,68
18,13,68
18,13,68
18,13,68
18,13,68
18,13,68
18,13,68
18,13,68
18,13,68
18,13,68
18,13,68
18,13,68
18,13,68
18,13,68
18,13,68
18,13,68
18,13,68
18,13,68
18,13,68
18,13,68
18,13,68
18,13,68
18,13,68
18,13,68
18,13,68
18,13,68
18,13,68
18,13,68
18,12,68
18,12,68
18,12,68
18,12,68
18,12,68
18,12,68
18,12,68
18,12,68
18,12,68
18,12,68
18,12,68
18,12,68
18,12,68
18,12,68
