S,I,R
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,2,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,5
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,1,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
92,0,6
